time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.009504,0.009568,0.00955374,0.009567,1.7131036162474544e-05,8192,64,8,8,131072,16,0,96,False,FLASH_ATTENTION
0.009567,0.009632,0.00958698,0.009599,1.6884892655862137e-05,8192,64,8,8,131072,17,0,96,False,FLASH_ATTENTION
0.009536,0.009632,0.0095807,0.009568,1.8104419349981567e-05,8192,64,8,8,131072,18,0,96,False,FLASH_ATTENTION
0.009535,0.009632,0.009569200000000002,0.009568,2.023660050502547e-05,8192,64,8,8,131072,19,0,96,False,FLASH_ATTENTION
0.009536,0.009632,0.00956986,0.009568,1.849974053872106e-05,8192,64,8,8,131072,20,0,96,False,FLASH_ATTENTION
0.009567,0.009632,0.00959354,0.0096,1.8083373579064072e-05,8192,64,8,8,131072,21,0,96,False,FLASH_ATTENTION
0.009535,0.0096,0.00955514,0.009568,1.696703863377489e-05,8192,64,8,8,131072,22,0,96,False,FLASH_ATTENTION
0.009568,0.009632,0.009591639999999999,0.0096,1.5410074626684738e-05,8192,64,8,8,131072,23,0,96,False,FLASH_ATTENTION
0.009504,0.009601000000000002,0.00955522,0.009568,1.921487965093752e-05,8192,64,8,8,131072,24,0,96,False,FLASH_ATTENTION
0.009504,0.009569000000000001,0.00954876,0.009536,1.7003011497967366e-05,8192,64,8,8,131072,25,0,96,False,FLASH_ATTENTION
0.009535,0.0096,0.0095583,0.009568,1.6102484280383792e-05,8192,64,8,8,131072,26,0,96,False,FLASH_ATTENTION
0.009535,0.0096,0.00957358,0.009568,1.9978077985631906e-05,8192,64,8,8,131072,27,0,96,False,FLASH_ATTENTION
0.009568,0.009633,0.00959352,0.0096,1.8080088495358495e-05,8192,64,8,8,131072,28,0,96,False,FLASH_ATTENTION
0.009535,0.0096,0.00956276,0.009568,2.047882809147062e-05,8192,64,8,8,131072,29,0,96,False,FLASH_ATTENTION
0.009599,0.009664,0.0096287,0.009632,2.2389506470666474e-05,8192,64,8,8,131072,30,0,96,False,FLASH_ATTENTION
0.009567,0.009601000000000002,0.00958194,0.009568,1.585359265277088e-05,8192,64,8,8,131072,31,0,96,False,FLASH_ATTENTION
0.009535,0.0096,0.00956272,0.009568,2.056408519725596e-05,8192,64,8,8,131072,32,0,96,False,FLASH_ATTENTION
0.009568,0.009632,0.009606879999999998,0.0096,1.8423506723748464e-05,8192,64,8,8,131072,33,0,96,False,FLASH_ATTENTION
0.009536,0.009633,0.00960634,0.0096,1.9258878472019196e-05,8192,64,8,8,131072,34,0,96,False,FLASH_ATTENTION
0.0096,0.009665,0.009645379999999999,0.009633,1.7021034046144517e-05,8192,64,8,8,131072,35,0,96,False,FLASH_ATTENTION
0.0096,0.009664,0.0096422,0.009632,1.6229602582935037e-05,8192,64,8,8,131072,36,0,96,False,FLASH_ATTENTION
0.009599,0.009664,0.00962044,0.009632,1.780804312663271e-05,8192,64,8,8,131072,37,0,96,False,FLASH_ATTENTION
0.009632,0.009696,0.009665239999999999,0.009664,1.6850590494104286e-05,8192,64,8,8,131072,38,0,96,False,FLASH_ATTENTION
0.009568,0.009633,0.009619200000000001,0.009632,1.701293625450956e-05,8192,64,8,8,131072,39,0,96,False,FLASH_ATTENTION
0.0096,0.009665,0.00964022,0.009632,1.544576317311669e-05,8192,64,8,8,131072,40,0,96,False,FLASH_ATTENTION
0.0096,0.009664,0.00964726,0.0096475,1.7126365638979307e-05,8192,64,8,8,131072,41,0,96,False,FLASH_ATTENTION
0.0096,0.009664,0.0096363,0.009632,1.6922470268847e-05,8192,64,8,8,131072,42,0,96,False,FLASH_ATTENTION
0.009631,0.009728,0.00967736,0.009664,2.041544513352546e-05,8192,64,8,8,131072,43,0,96,False,FLASH_ATTENTION
0.009568,0.009664,0.00963834,0.009632,2.0260908173130204e-05,8192,64,8,8,131072,44,0,96,False,FLASH_ATTENTION
0.0096,0.009664,0.00964144,0.009632,1.6023932101703648e-05,8192,64,8,8,131072,45,0,96,False,FLASH_ATTENTION
0.009631,0.009728,0.009663979999999999,0.009664,1.8104684476676203e-05,8192,64,8,8,131072,46,0,96,False,FLASH_ATTENTION
0.009599,0.009696,0.009656939999999998,0.009664,2.052745478621255e-05,8192,64,8,8,131072,47,0,96,False,FLASH_ATTENTION
0.009599,0.009665,0.00963772,0.009632,1.6649372360542932e-05,8192,64,8,8,131072,48,0,96,False,FLASH_ATTENTION
0.009599,0.009696,0.0096397,0.009632,2.971413804908382e-05,8192,64,8,8,131072,49,0,96,False,FLASH_ATTENTION
0.009567,0.009664,0.00959416,0.0096,2.195209329426227e-05,8192,64,8,8,131072,50,0,96,False,FLASH_ATTENTION
0.009632,0.009728,0.009663979999999999,0.009664,2.122686034250001e-05,8192,64,8,8,131072,51,0,96,False,FLASH_ATTENTION
0.009567,0.009664,0.00960512,0.0096,2.1633899324902144e-05,8192,64,8,8,131072,52,0,96,False,FLASH_ATTENTION
0.009567,0.009664,0.00959806,0.0096,2.5150276340430127e-05,8192,64,8,8,131072,53,0,96,False,FLASH_ATTENTION
0.0096,0.009696999999999999,0.00963848,0.009632,1.9278215685068043e-05,8192,64,8,8,131072,54,0,96,False,FLASH_ATTENTION
0.009599,0.009696,0.0096352,0.009632,2.146904748702218e-05,8192,64,8,8,131072,55,0,96,False,FLASH_ATTENTION
0.009663,0.009728,0.009688899999999999,0.009696,2.0479501947068787e-05,8192,64,8,8,131072,56,0,96,False,FLASH_ATTENTION
0.009663,0.00976,0.0096972,0.009696,2.3047776465420648e-05,8192,64,8,8,131072,57,0,96,False,FLASH_ATTENTION
0.009631,0.009728,0.0096825,0.009664,2.4908030833447933e-05,8192,64,8,8,131072,58,0,96,False,FLASH_ATTENTION
0.009664,0.009760999999999999,0.009713279999999998,0.009696,2.5013628285396717e-05,8192,64,8,8,131072,59,0,96,False,FLASH_ATTENTION
0.0096,0.009728,0.009658179999999999,0.009664,2.4518311524246647e-05,8192,64,8,8,131072,60,0,96,False,FLASH_ATTENTION
0.009599,0.009696,0.00964084,0.009632,2.3160621753312476e-05,8192,64,8,8,131072,61,0,96,False,FLASH_ATTENTION
0.009664,0.009792,0.00971004,0.009696,2.8736708231806884e-05,8192,64,8,8,131072,62,0,96,False,FLASH_ATTENTION
0.009663,0.00976,0.00970026,0.009696,2.470935855096203e-05,8192,64,8,8,131072,63,0,96,False,FLASH_ATTENTION
0.009696,0.009792,0.009743360000000001,0.009728500000000001,2.1402579283815092e-05,8192,64,8,8,131072,64,0,96,False,FLASH_ATTENTION
0.009695,0.009823,0.009743159999999999,0.009728500000000001,2.6597263017084837e-05,8192,64,8,8,131072,65,0,96,False,FLASH_ATTENTION
0.009695,0.009792,0.009728500000000001,0.009728,2.8260396317107862e-05,8192,64,8,8,131072,66,0,96,False,FLASH_ATTENTION
0.009664,0.009792,0.009730440000000002,0.009728,2.7792200344700974e-05,8192,64,8,8,131072,67,0,96,False,FLASH_ATTENTION
0.009727000000000001,0.009888000000000001,0.009787379999999998,0.009792,3.622976124679814e-05,8192,64,8,8,131072,68,0,96,False,FLASH_ATTENTION
0.009631,0.009792,0.00968694,0.0096955,2.78958133059424e-05,8192,64,8,8,131072,69,0,96,False,FLASH_ATTENTION
0.009664,0.009760999999999999,0.009710579999999998,0.009696,2.2315994264204438e-05,8192,64,8,8,131072,70,0,96,False,FLASH_ATTENTION
0.009696,0.009792,0.009731219999999999,0.009728,2.4993031028668725e-05,8192,64,8,8,131072,71,0,96,False,FLASH_ATTENTION
0.009727000000000001,0.009823,0.009752199999999999,0.00976,2.2674214429611183e-05,8192,64,8,8,131072,72,0,96,False,FLASH_ATTENTION
0.009695,0.009793,0.009742640000000002,0.009728,2.331416736664617e-05,8192,64,8,8,131072,73,0,96,False,FLASH_ATTENTION
0.009696,0.009792,0.00973298,0.009728,2.3317366918243544e-05,8192,64,8,8,131072,74,0,96,False,FLASH_ATTENTION
0.009759,0.009824,0.00977912,0.009791000000000001,2.0192711556400955e-05,8192,64,8,8,131072,75,0,96,False,FLASH_ATTENTION
0.009632,0.009759,0.0096927,0.009696,2.7285344051340078e-05,8192,64,8,8,131072,76,0,96,False,FLASH_ATTENTION
0.009696,0.009792,0.009740760000000001,0.009728,1.9197458165079764e-05,8192,64,8,8,131072,77,0,96,False,FLASH_ATTENTION
0.009759,0.009857,0.0098042,0.009792499999999999,2.6311214339136727e-05,8192,64,8,8,131072,78,0,96,False,FLASH_ATTENTION
0.009759,0.009824,0.0097868,0.009792,2.0709418147306773e-05,8192,64,8,8,131072,79,0,96,False,FLASH_ATTENTION
0.009759,0.009856,0.009801540000000001,0.009792,2.4132310291391406e-05,8192,64,8,8,131072,80,0,96,False,FLASH_ATTENTION
0.009759,0.009824999999999999,0.009792640000000002,0.009792,2.0762234947134083e-05,8192,64,8,8,131072,81,0,96,False,FLASH_ATTENTION
0.00976,0.009888000000000001,0.00982328,0.009824,2.8209955689437117e-05,8192,64,8,8,131072,82,0,96,False,FLASH_ATTENTION
0.009759,0.009888000000000001,0.00984362,0.009856,2.8631374399424438e-05,8192,64,8,8,131072,83,0,96,False,FLASH_ATTENTION
0.009791000000000001,0.009856,0.009831479999999998,0.009824,2.0875095209363762e-05,8192,64,8,8,131072,84,0,96,False,FLASH_ATTENTION
0.009855000000000001,0.009952,0.00988734,0.009888000000000001,2.3537722914504678e-05,8192,64,8,8,131072,85,0,96,False,FLASH_ATTENTION
0.009728,0.009857,0.00979962,0.009792,2.7636852208599853e-05,8192,64,8,8,131072,86,0,96,False,FLASH_ATTENTION
0.00976,0.009889,0.00982326,0.009824,2.3560823415152558e-05,8192,64,8,8,131072,87,0,96,False,FLASH_ATTENTION
0.009792,0.00992,0.009863559999999999,0.009856,3.1054893334223745e-05,8192,64,8,8,131072,88,0,96,False,FLASH_ATTENTION
0.009855000000000001,0.009952,0.009896239999999999,0.009888000000000001,2.6244664219608455e-05,8192,64,8,8,131072,89,0,96,False,FLASH_ATTENTION
0.009856,0.010016,0.009925680000000001,0.00992,3.2436054014013476e-05,8192,64,8,8,131072,90,0,96,False,FLASH_ATTENTION
0.009855000000000001,0.009984,0.009891839999999999,0.009888000000000001,3.0477112724141012e-05,8192,64,8,8,131072,91,0,96,False,FLASH_ATTENTION
0.009888000000000001,0.01008,0.009967920000000002,0.009984,4.101309059312646e-05,8192,64,8,8,131072,92,0,96,False,FLASH_ATTENTION
0.009919,0.010016,0.00995376,0.009952,2.664624551414332e-05,8192,64,8,8,131072,93,0,96,False,FLASH_ATTENTION
0.009887,0.009984,0.00993324,0.00992,2.5704910036800437e-05,8192,64,8,8,131072,94,0,96,False,FLASH_ATTENTION
0.009856,0.009984,0.00991232,0.00992,3.0337725689312994e-05,8192,64,8,8,131072,95,0,96,False,FLASH_ATTENTION
0.00992,0.010048,0.009988400000000001,0.009984,2.4734591162984742e-05,8192,64,8,8,131072,96,0,96,False,FLASH_ATTENTION
0.00464,0.004704,0.004659860000000001,0.004672,2.0044959466159998e-05,8192,64,8,8,131072,97,0,96,False,FLASH_ATTENTION
0.004479,0.004576,0.0045254200000000005,0.0045125,2.1363604564773205e-05,8192,64,8,8,131072,98,0,96,False,FLASH_ATTENTION
0.004638,0.004705,0.00466744,0.004672,2.2255030891912986e-05,8192,64,8,8,131072,99,0,96,False,FLASH_ATTENTION
0.004638999999999999,0.004704,0.00465094,0.00464,1.765945639027428e-05,8192,64,8,8,131072,100,0,96,False,FLASH_ATTENTION
0.004638999999999999,0.004736,0.00467078,0.004672,2.5574432545024334e-05,8192,64,8,8,131072,101,0,96,False,FLASH_ATTENTION
0.004511,0.004576,0.0045356599999999995,0.004544,1.791827000577901e-05,8192,64,8,8,131072,102,0,96,False,FLASH_ATTENTION
0.004638999999999999,0.004735,0.004667940000000001,0.004672,2.440935066731601e-05,8192,64,8,8,131072,103,0,96,False,FLASH_ATTENTION
0.004638999999999999,0.004736,0.00468032,0.004672,1.7929238689916547e-05,8192,64,8,8,131072,104,0,96,False,FLASH_ATTENTION
0.00464,0.004736,0.00469452,0.004704,2.481309331784321e-05,8192,64,8,8,131072,105,0,96,False,FLASH_ATTENTION
0.004512,0.004608000000000001,0.00456126,0.004576,2.0536611210226475e-05,8192,64,8,8,131072,106,0,96,False,FLASH_ATTENTION
0.004671,0.004736,0.00469002,0.004673,2.0316978121758122e-05,8192,64,8,8,131072,107,0,96,False,FLASH_ATTENTION
0.004671,0.004736,0.00468862,0.0046879999999999995,1.7281076355366253e-05,8192,64,8,8,131072,108,0,96,False,FLASH_ATTENTION
0.004671,0.004737,0.00469686,0.004704,2.1656417062847647e-05,8192,64,8,8,131072,109,0,96,False,FLASH_ATTENTION
0.004543,0.004608000000000001,0.00456318,0.0045755,2.026098714278262e-05,8192,64,8,8,131072,110,0,96,False,FLASH_ATTENTION
0.004671,0.004737,0.0046873999999999996,0.004672000000000001,1.9526392395934246e-05,8192,64,8,8,131072,111,0,96,False,FLASH_ATTENTION
0.00464,0.004736,0.004687359999999999,0.004672,2.0389958312855808e-05,8192,64,8,8,131072,112,0,96,False,FLASH_ATTENTION
0.004671,0.004737,0.004703280000000001,0.004704,1.7522602546425528e-05,8192,64,8,8,131072,113,0,96,False,FLASH_ATTENTION
0.004544,0.004608000000000001,0.00458104,0.004576,1.601119608274166e-05,8192,64,8,8,131072,114,0,96,False,FLASH_ATTENTION
0.004544,0.004640000000000001,0.004590200000000001,0.004577,2.1309152962987758e-05,8192,64,8,8,131072,115,0,96,False,FLASH_ATTENTION
0.004543,0.004640000000000001,0.004597080000000001,0.004608000000000001,2.089960765182001e-05,8192,64,8,8,131072,116,0,96,False,FLASH_ATTENTION
0.004672,0.004768,0.00472506,0.004736,1.984380003930694e-05,8192,64,8,8,131072,117,0,96,False,FLASH_ATTENTION
0.004672,0.004737,0.00472316,0.0047355,1.9149266304482744e-05,8192,64,8,8,131072,118,0,96,False,FLASH_ATTENTION
0.004704,0.004769,0.00473412,0.004736,1.6218064002833343e-05,8192,64,8,8,131072,119,0,96,False,FLASH_ATTENTION
0.004574999999999999,0.004640000000000001,0.004602800000000001,0.004608000000000001,1.7381599466102367e-05,8192,64,8,8,131072,120,0,96,False,FLASH_ATTENTION
0.004672,0.004768,0.00472326,0.004736,1.9179999999999918e-05,8192,64,8,8,131072,121,0,96,False,FLASH_ATTENTION
0.004704,0.0048,0.00474294,0.004736,1.7326753879477778e-05,8192,64,8,8,131072,122,0,96,False,FLASH_ATTENTION
0.004704,0.0048,0.0047443599999999995,0.004736,1.7984170817694048e-05,8192,64,8,8,131072,123,0,96,False,FLASH_ATTENTION
0.004576,0.004640000000000001,0.00460408,0.004608000000000001,1.3680409350600674e-05,8192,64,8,8,131072,124,0,96,False,FLASH_ATTENTION
0.004703,0.004768,0.00473082,0.004736,1.9503527886000462e-05,8192,64,8,8,131072,125,0,96,False,FLASH_ATTENTION
0.004703,0.004768,0.00473846,0.004736,1.6841864504858085e-05,8192,64,8,8,131072,126,0,96,False,FLASH_ATTENTION
0.004704,0.0048,0.0047477,0.004736499999999999,1.8982360232594844e-05,8192,64,8,8,131072,127,0,96,False,FLASH_ATTENTION
0.004447,0.004512,0.004479240000000001,0.0044800000000000005,1.504600943772131e-05,8192,64,8,8,131072,128,0,96,False,FLASH_ATTENTION
0.004447,0.004513,0.00448242,0.0044800000000000005,2.21333142570198e-05,8192,64,8,8,131072,128,0,96,False,FLASH_ATTENTION
0.004384000000000001,0.0044800000000000005,0.004424300000000001,0.004416000000000001,1.9995249435803414e-05,8192,64,8,8,131072,136,0,96,False,FLASH_ATTENTION
0.004384000000000001,0.004479,0.00443388,0.0044480000000000006,2.3141858179497958e-05,8192,64,8,8,131072,144,0,96,False,FLASH_ATTENTION
0.004511,0.004608000000000001,0.0045663399999999995,0.004576,1.957100917173153e-05,8192,64,8,8,131072,152,0,96,False,FLASH_ATTENTION
0.004512,0.004609,0.0045735,0.004576,2.2004772209682254e-05,8192,64,8,8,131072,160,0,96,False,FLASH_ATTENTION
0.004575,0.004641,0.004605520000000001,0.004608000000000001,2.1084819183479124e-05,8192,64,8,8,131072,168,0,96,False,FLASH_ATTENTION
0.004576,0.004641,0.0045984,0.004608000000000001,2.1497906874856712e-05,8192,64,8,8,131072,176,0,96,False,FLASH_ATTENTION
0.0044800000000000005,0.004544,0.004503,0.004512,1.9160375779195927e-05,8192,64,8,8,131072,184,0,96,False,FLASH_ATTENTION
0.004479,0.004545,0.004508120000000001,0.004512,2.2808454572811304e-05,8192,64,8,8,131072,192,0,96,False,FLASH_ATTENTION
0.004638999999999999,0.004704000000000001,0.004663060000000001,0.004672000000000001,1.9223329576324692e-05,8192,64,8,8,131072,200,0,96,False,FLASH_ATTENTION
0.004640000000000001,0.004704000000000001,0.0046686800000000014,0.004672000000000001,1.5945457033274328e-05,8192,64,8,8,131072,208,0,96,False,FLASH_ATTENTION
0.004671,0.004737,0.004699580000000001,0.004704000000000001,1.2901302259849508e-05,8192,64,8,8,131072,216,0,96,False,FLASH_ATTENTION
0.004672,0.004737,0.004705180000000001,0.004704000000000001,1.7966290657784547e-05,8192,64,8,8,131072,224,0,96,False,FLASH_ATTENTION
0.004703,0.004768,0.00472752,0.004736,2.0110932350340872e-05,8192,64,8,8,131072,232,0,96,False,FLASH_ATTENTION
0.004704,0.00477,0.00473854,0.004736000000000001,2.0151635169384842e-05,8192,64,8,8,131072,240,0,96,False,FLASH_ATTENTION
0.004704000000000001,0.0048,0.004757699999999999,0.004768,1.8599193530903318e-05,8192,64,8,8,131072,248,0,96,False,FLASH_ATTENTION
0.004576,0.004672000000000001,0.004637240000000002,0.004640000000000001,1.667760174605448e-05,8192,64,8,8,131072,256,0,96,False,FLASH_ATTENTION
0.013503000000000001,0.013568,0.0135351,0.013536,1.3508885964430929e-05,8192,64,8,8,131072,1,0,128,False,FLASH_ATTENTION
0.009439,0.009504,0.009458500000000002,0.009472,1.714905245195755e-05,8192,64,8,8,131072,2,0,128,False,FLASH_ATTENTION
0.009408,0.009441000000000001,0.00941702,0.009408,1.437844219656672e-05,8192,64,8,8,131072,3,0,128,False,FLASH_ATTENTION
0.009343,0.009408,0.009370179999999999,0.009375999999999999,1.3929379024205982e-05,8192,64,8,8,131072,4,0,128,False,FLASH_ATTENTION
0.009343,0.009407,0.009367,0.009375999999999999,1.5671630419327526e-05,8192,64,8,8,131072,5,0,128,False,FLASH_ATTENTION
0.009343,0.009377000000000002,0.00935872,0.009345000000000001,1.5956240158633524e-05,8192,64,8,8,131072,6,0,128,False,FLASH_ATTENTION
0.009344,0.009408,0.00937536,0.009375999999999999,1.6230539116122972e-05,8192,64,8,8,131072,7,0,128,False,FLASH_ATTENTION
0.009471,0.009568,0.00949818,0.009504,2.6184491593307818e-05,8192,64,8,8,131072,8,0,128,False,FLASH_ATTENTION
0.009504,0.009568,0.009539800000000001,0.009536,1.8754199529705377e-05,8192,64,8,8,131072,9,0,128,False,FLASH_ATTENTION
0.009472,0.009536,0.009513500000000001,0.009504,1.840570563711117e-05,8192,64,8,8,131072,10,0,128,False,FLASH_ATTENTION
0.009504,0.009568,0.009535340000000002,0.009536,1.495541373550049e-05,8192,64,8,8,131072,11,0,128,False,FLASH_ATTENTION
0.009503000000000001,0.009568,0.00952832,0.009536,1.760049999289762e-05,8192,64,8,8,131072,12,0,128,False,FLASH_ATTENTION
0.00944,0.009537,0.00948942,0.009503500000000002,1.94011236787978e-05,8192,64,8,8,131072,13,0,128,False,FLASH_ATTENTION
0.00944,0.009568,0.009491119999999999,0.009503000000000001,2.317381280670074e-05,8192,64,8,8,131072,14,0,128,False,FLASH_ATTENTION
0.009472,0.009568,0.00952054,0.009535,1.839587997351539e-05,8192,64,8,8,131072,15,0,128,False,FLASH_ATTENTION
0.009536,0.009601000000000002,0.009570480000000001,0.009568,1.4098567303098533e-05,8192,64,8,8,131072,16,0,128,False,FLASH_ATTENTION
0.009536,0.0096,0.0095635,0.009568,2.021311455466483e-05,8192,64,8,8,131072,17,0,128,False,FLASH_ATTENTION
0.009568,0.0096,0.00957628,0.009568,1.3970025053663634e-05,8192,64,8,8,131072,18,0,128,False,FLASH_ATTENTION
0.009567,0.009632,0.00959188,0.0096,1.676858968428756e-05,8192,64,8,8,131072,19,0,128,False,FLASH_ATTENTION
0.009567,0.0096,0.00958006,0.009568,1.5572295912934116e-05,8192,64,8,8,131072,20,0,128,False,FLASH_ATTENTION
0.009536,0.0096,0.00955078,0.009536,1.7209636835215666e-05,8192,64,8,8,131072,21,0,128,False,FLASH_ATTENTION
0.009599,0.009633,0.00961336,0.0096,1.590692930769505e-05,8192,64,8,8,131072,22,0,128,False,FLASH_ATTENTION
0.009535,0.009601000000000002,0.00956614,0.009568,1.625424252310779e-05,8192,64,8,8,131072,23,0,128,False,FLASH_ATTENTION
0.009536,0.009601000000000002,0.009563460000000001,0.009568,1.9232482939028108e-05,8192,64,8,8,131072,24,0,128,False,FLASH_ATTENTION
0.009535,0.0096,0.0095596,0.009568,1.7922053453776052e-05,8192,64,8,8,131072,25,0,128,False,FLASH_ATTENTION
0.009535,0.009601000000000002,0.009561599999999998,0.009568,1.8174707700538385e-05,8192,64,8,8,131072,26,0,128,False,FLASH_ATTENTION
0.009536,0.009632,0.0095794,0.009568,2.100190467552866e-05,8192,64,8,8,131072,27,0,128,False,FLASH_ATTENTION
0.009567,0.009633,0.009606279999999998,0.0096,1.8114127083577724e-05,8192,64,8,8,131072,28,0,128,False,FLASH_ATTENTION
0.009535,0.009601000000000002,0.00957508,0.009568,2.1584105262901225e-05,8192,64,8,8,131072,29,0,128,False,FLASH_ATTENTION
0.009568,0.009633,0.00960906,0.0096,1.9333297701116606e-05,8192,64,8,8,131072,30,0,128,False,FLASH_ATTENTION
0.009567,0.009632,0.009589579999999999,0.0096,1.6211218337928454e-05,8192,64,8,8,131072,31,0,128,False,FLASH_ATTENTION
0.009536,0.009632,0.00958584,0.009599,1.8258543205852688e-05,8192,64,8,8,131072,32,0,128,False,FLASH_ATTENTION
0.009568,0.009632,0.00960894,0.0096,1.6921477476863694e-05,8192,64,8,8,131072,33,0,128,False,FLASH_ATTENTION
0.009568,0.009633,0.009601859999999999,0.0096,1.9675375472910254e-05,8192,64,8,8,131072,34,0,128,False,FLASH_ATTENTION
0.009568,0.009633,0.009607619999999999,0.0096,1.6386445618254304e-05,8192,64,8,8,131072,35,0,128,False,FLASH_ATTENTION
0.009536,0.009664,0.00957938,0.009568,2.1936171042367283e-05,8192,64,8,8,131072,36,0,128,False,FLASH_ATTENTION
0.009536,0.0096,0.00957048,0.009568,1.7861959578948684e-05,8192,64,8,8,131072,37,0,128,False,FLASH_ATTENTION
0.009568,0.009664,0.00962488,0.009632,1.840069563902435e-05,8192,64,8,8,131072,38,0,128,False,FLASH_ATTENTION
0.009568,0.009664,0.009605079999999998,0.0096,2.055027007121819e-05,8192,64,8,8,131072,39,0,128,False,FLASH_ATTENTION
0.009536,0.009601000000000002,0.009574359999999999,0.009568,1.6912433296246732e-05,8192,64,8,8,131072,40,0,128,False,FLASH_ATTENTION
0.009599,0.009665,0.009625459999999999,0.009632,1.5748282446032334e-05,8192,64,8,8,131072,41,0,128,False,FLASH_ATTENTION
0.009599,0.009633,0.009617939999999998,0.009632,1.598675701948358e-05,8192,64,8,8,131072,42,0,128,False,FLASH_ATTENTION
0.009663,0.009728,0.00968184,0.009695,1.709895903264253e-05,8192,64,8,8,131072,43,0,128,False,FLASH_ATTENTION
0.009599,0.009664,0.009637060000000001,0.009632,1.849260392697614e-05,8192,64,8,8,131072,44,0,128,False,FLASH_ATTENTION
0.009568,0.009664,0.009633200000000001,0.009632,2.1136697944570535e-05,8192,64,8,8,131072,45,0,128,False,FLASH_ATTENTION
0.009631,0.009696,0.0096614,0.009664,1.5506127820961643e-05,8192,64,8,8,131072,46,0,128,False,FLASH_ATTENTION
0.0096,0.009696,0.009658839999999998,0.009664,2.050108289822776e-05,8192,64,8,8,131072,47,0,128,False,FLASH_ATTENTION
0.009631,0.009728,0.009661419999999999,0.009664,2.2988771172030918e-05,8192,64,8,8,131072,48,0,128,False,FLASH_ATTENTION
0.009664,0.009729,0.00969148,0.009696,1.8070130049338165e-05,8192,64,8,8,131072,49,0,128,False,FLASH_ATTENTION
0.009631,0.009696,0.00965374,0.009664,2.163960258415125e-05,8192,64,8,8,131072,50,0,128,False,FLASH_ATTENTION
0.009632,0.009696,0.00965182,0.009664,1.667415964899012e-05,8192,64,8,8,131072,51,0,128,False,FLASH_ATTENTION
0.009664,0.009728,0.00969594,0.009696,1.9168108931243027e-05,8192,64,8,8,131072,52,0,128,False,FLASH_ATTENTION
0.0096,0.009696,0.0096556,0.009664,2.004694490439897e-05,8192,64,8,8,131072,53,0,128,False,FLASH_ATTENTION
0.009631,0.009696,0.00966136,0.009664,1.6805665711301042e-05,8192,64,8,8,131072,54,0,128,False,FLASH_ATTENTION
0.009631,0.009728,0.009678059999999999,0.009664,1.833402301733e-05,8192,64,8,8,131072,55,0,128,False,FLASH_ATTENTION
0.009695,0.009729,0.00971132,0.009696,1.6070395141377525e-05,8192,64,8,8,131072,56,0,128,False,FLASH_ATTENTION
0.009727000000000001,0.009792,0.00975732,0.00976,1.4020613395996497e-05,8192,64,8,8,131072,57,0,128,False,FLASH_ATTENTION
0.009696,0.009792,0.00974072,0.009728,1.8090925902230305e-05,8192,64,8,8,131072,58,0,128,False,FLASH_ATTENTION
0.009695,0.009792,0.009725280000000001,0.009728,2.102573661016431e-05,8192,64,8,8,131072,59,0,128,False,FLASH_ATTENTION
0.009664,0.009792,0.00971258,0.009711500000000001,2.2380428950313016e-05,8192,64,8,8,131072,60,0,128,False,FLASH_ATTENTION
0.009663,0.009728,0.009699059999999999,0.009696,1.9458067735517928e-05,8192,64,8,8,131072,61,0,128,False,FLASH_ATTENTION
0.009727000000000001,0.009792,0.009752199999999999,0.00976,1.8679400418642757e-05,8192,64,8,8,131072,62,0,128,False,FLASH_ATTENTION
0.009727000000000001,0.009792,0.009747780000000001,0.00976,1.6796773499692916e-05,8192,64,8,8,131072,63,0,128,False,FLASH_ATTENTION
0.009727000000000001,0.009824,0.009764420000000001,0.00976,2.122271424676873e-05,8192,64,8,8,131072,64,0,128,False,FLASH_ATTENTION
0.009696,0.009792,0.00973888,0.009728,2.0848635446954083e-05,8192,64,8,8,131072,65,0,128,False,FLASH_ATTENTION
0.009696,0.009792,0.009734979999999999,0.009728,2.0524609618699022e-05,8192,64,8,8,131072,66,0,128,False,FLASH_ATTENTION
0.009728,0.009856,0.00977662,0.00976,2.6586379971707435e-05,8192,64,8,8,131072,67,0,128,False,FLASH_ATTENTION
0.009631,0.009791000000000001,0.00969078,0.009696,2.9607627395656003e-05,8192,64,8,8,131072,68,0,128,False,FLASH_ATTENTION
0.009631,0.009760999999999999,0.0096774,0.009664,2.9454371492190965e-05,8192,64,8,8,131072,69,0,128,False,FLASH_ATTENTION
0.009728,0.009856,0.00979894,0.009792,2.2413754705537184e-05,8192,64,8,8,131072,70,0,128,False,FLASH_ATTENTION
0.009695,0.009792,0.00972792,0.009728,2.3896309338473185e-05,8192,64,8,8,131072,71,0,128,False,FLASH_ATTENTION
0.009696,0.009824,0.00974452,0.009728,2.9478290316773552e-05,8192,64,8,8,131072,72,0,128,False,FLASH_ATTENTION
0.009696,0.009792,0.00974722,0.00976,2.2128072667993295e-05,8192,64,8,8,131072,73,0,128,False,FLASH_ATTENTION
0.009727000000000001,0.009824,0.00975666,0.00976,2.3226372941120054e-05,8192,64,8,8,131072,74,0,128,False,FLASH_ATTENTION
